freq_MHz,pri_us,pw_us,doa_deg,amp_dB,toa_us,Emitter_ID
10891.52,5212.22,17.05,203.86,-74.29,74295426232.22,6
9457.96,2353.51,15.72,51.26,-44.66,74295426271.06,5
9863.28,3053.54,11.89,331.64,-78.74,74295426320.89,10
11286.14,3760.74,45.31,213.48,-67.91,74295426941.33,1
10525.22,2650.3,13.48,329.35,-48.78,74295427043.26,8
8366.26,4529.53,37.05,290.05,-73.3,74295427849.07,9
10181.86,3385.13,13.74,157.69,-63.97,74295428172.27,4
11618.13,4894.3,37.82,122.63,-38.95,74295428295.82,3
9458.37,2309.07,15.71,51.45,-45.15,74295428624.57,5
9862.53,3055.23,11.8,331.54,-78.77,74295429374.43,10
10524.9,2756.28,13.54,329.07,-48.36,74295429693.56,8
8783.17,4090.64,37.55,99.89,-63.01,74295430291.42,2
11285.87,3786.47,45.27,213.68,-66.85,74295430702.07,1
9457.9,2342.24,15.83,51.25,-45.1,74295430933.64,5
9075.56,5654.84,47.31,190.36,-52.38,74295431316.43,7
10890.95,5412.5,17.14,204.47,-74.65,74295431444.44,6
10181.37,3354.8,13.66,157.74,-62.71,74295431557.4,4
8366.63,4462.23,36.93,289.69,-72.76,74295432378.6,9
9763.32,3066.26,11.84,331.51,-79.38,74295432429.66,10
10526.07,2774.12,13.49,329.27,-48.33,74295432449.84,8
11618.0,4885.9,37.89,122.36,-39.55,74295433190.12,3
9458.43,2309.67,15.86,51.19,-45.59,74295433275.88,5
8684.05,4130.12,37.58,99.92,-62.84,74295434382.07,2
11286.11,3768.24,45.27,213.21,-66.72,74295434488.53,1
10181.3,3418.2,13.69,157.35,-63.45,74295434912.2,4
10525.58,2913.88,13.5,329.18,-48.49,74295435223.96,8
9813.14,3101.95,11.92,331.69,-79.75,74295435495.92,10
9458.13,2281.39,15.85,51.83,-45.0,74295435585.55,5
8366.86,4512.97,36.97,290.12,-72.96,74295436840.83,9
10890.62,5515.3,17.11,204.1,-75.92,74295436856.94,6
9074.88,5660.03,47.38,189.8,-53.68,74295436971.27,7
9458.86,2318.92,15.87,51.22,-44.81,74295437866.94,5
11618.65,4923.23,37.75,122.65,-40.51,74295438076.02,3
10526.23,2605.52,13.5,329.11,-47.98,74295438137.84,8
11286.4,3760.5,45.25,213.33,-67.35,74295438256.77,1
10181.6,3425.81,13.63,157.41,-63.34,74295438330.39,4
8734.94,4191.86,37.68,100.19,-63.29,74295438512.19,2
9813.6,3093.29,11.83,331.65,-79.34,74295438597.87,10
9456.99,2286.16,15.78,51.22,-45.48,74295440185.86,5
10525.41,2681.72,13.52,329.12,-48.28,74295440743.36,8
8366.6,4482.08,37.03,290.68,-72.81,74295441353.79,9
9863.77,3086.96,11.8,332.17,-79.81,74295441691.15,10
10180.84,3470.8,13.68,157.33,-64.64,74295441756.21,4
11285.73,3769.72,45.26,213.71,-67.47,74295442017.26,1
10890.72,4945.2,17.08,203.97,-75.43,74295442372.24,6
9458.51,2339.23,15.75,50.99,-44.77,74295442472.01,5
9074.98,5734.62,47.37,189.64,-52.8,74295442631.3,7
8783.92,4162.36,37.59,99.9,-63.27,74295442704.06,2
11617.29,4860.91,37.77,122.34,-40.36,74295442999.25,3
10525.34,2789.03,13.53,329.71,-48.08,74295443425.08,8
9763.4,3082.48,12.0,331.58,-79.45,74295444778.12,10
9457.25,2328.02,15.74,51.37,-45.56,74295444811.24,5
10181.5,3409.33,13.65,157.37,-64.36,74295445227.0,4
11287.47,3791.01,45.24,213.55,-67.62,74295445786.98,1
8366.69,4482.91,36.99,290.24,-73.11,74295445835.87,9
10524.92,2847.31,13.51,329.3,-48.14,74295446214.12,8
8684.13,4177.12,37.5,99.99,-62.49,74295446866.41,2
9458.15,2310.55,15.7,51.56,-45.6,74295447139.27,5
10890.38,5182.15,17.1,204.33,-74.69,74295447317.44,6
11617.48,4960.2,37.81,122.39,-40.47,74295447860.16,3
9862.99,3101.23,11.95,331.63,-79.11,74295447860.6,10
9075.18,5535.86,47.45,190.44,-52.45,74295448365.92,7
10181.77,3395.58,13.72,157.33,-63.24,74295448636.34,4
10525.14,2866.22,13.5,329.19,-48.7,74295449061.43,8
9458.3,2352.19,15.8,51.35,-45.41,74295449449.81,5
11286.98,3848.98,45.31,213.56,-66.75,74295449578.0,1
8367.25,4539.98,37.02,290.35,-72.72,74295450318.79,9
9863.93,3036.56,11.82,331.79,-79.26,74295450961.83,10
8784.07,4193.14,37.54,99.84,-62.89,74295451043.53,2
9458.46,2308.05,15.75,51.02,-46.0,74295451802.0,5
10525.89,2588.22,13.49,329.16,-47.78,74295451927.65,8
10181.66,3307.06,13.62,157.22,-64.12,74295452031.92,4
10891.13,5349.95,17.05,204.1,-75.67,74295452499.59,6
11617.64,4911.47,37.79,122.52,-39.77,74295452820.36,3
11285.72,3771.65,45.23,213.33,-67.21,74295453426.98,1
9074.95,5680.62,47.33,189.67,-52.9,74295453901.78,7
9764.34,3091.58,11.84,331.72,-79.01,74295453998.39,10
9458.15,2305.34,15.83,51.18,-44.25,74295454110.05,5
10526.22,2647.62,13.59,329.0,-48.3,74295454515.87,8
8365.7,4522.19,36.92,289.65,-72.8,74295454858.77,9
8784.52,4198.26,37.63,99.85,-62.94,74295455236.68,2
10181.17,3416.01,13.7,157.19,-63.37,74295455338.97,4
9457.81,2331.89,15.75,51.05,-45.56,74295456415.39,5
9762.83,3084.64,11.82,331.6,-79.42,74295457089.97,10
10525.9,2770.17,13.57,329.04,-49.08,74295457163.5,8
11286.62,3765.08,45.23,213.52,-67.52,74295457198.63,1
11617.82,4985.26,37.89,122.16,-40.83,74295457731.83,3
10891.14,5621.14,17.13,204.16,-74.72,74295457849.55,6
9457.25,2340.04,15.76,51.28,-44.68,74295458747.28,5
10180.39,3419.63,13.65,157.58,-64.45,74295458754.98,4
8367.56,4472.69,36.91,290.03,-73.15,74295459380.96,9
8683.74,4221.3,37.6,99.9,-62.31,74295459434.94,2
9074.03,5639.49,47.34,189.7,-53.42,74295459582.4,7
10525.87,2899.33,13.53,329.11,-47.94,74295459933.67,8
9812.77,3125.44,11.8,331.71,-80.01,74295460174.61,10
11286.99,3775.03,45.26,213.72,-66.2,74295460963.71,1
9457.81,2337.95,15.74,51.31,-45.63,74295461087.32,5
10181.7,3459.17,13.69,157.66,-63.35,74295462174.61,4
11617.53,4953.62,37.81,122.4,-39.68,74295462717.09,3
10525.4,2878.25,13.53,329.3,-47.84,74295462832.99,8
9763.61,3127.9,11.79,331.9,-79.4,74295463300.05,10
9456.72,2319.51,15.81,51.47,-44.58,74295463425.27,5
10891.73,5026.13,17.18,204.33,-74.91,74295463470.68,6
8784.01,4151.03,37.68,99.85,-62.88,74295463656.24,2
8367.72,4573.2,36.94,290.0,-72.81,74295463853.65,9
11286.53,3796.02,45.21,213.5,-67.52,74295464738.74,1
9074.77,5567.29,47.36,189.94,-53.41,74295465221.89,7
10180.68,3443.96,13.69,157.42,-63.21,74295465633.78,4
10525.88,2619.62,13.57,329.55,-48.74,74295465711.24,8
9457.75,2337.04,15.74,51.44,-45.46,74295465744.78,5
9762.53,3053.81,11.93,331.81,-79.22,74295466427.95,10
11616.73,4847.95,37.82,122.1,-39.68,74295467670.71,3
8734.36,4108.51,37.61,99.88,-62.66,74295467807.27,2
9457.8,2322.87,15.73,51.32,-45.03,74295468081.82,5
10525.13,2689.77,13.44,329.29,-48.05,74295468330.86,8
8366.55,4543.93,37.04,290.04,-73.55,74295468426.85,9
10891.07,5185.76,17.07,204.17,-74.59,74295468496.82,6
11286.32,3743.34,45.28,213.7,-67.31,74295468534.76,1
10181.65,3413.74,13.61,157.19,-62.94,74295469077.75,4
9762.66,3106.19,11.93,331.98,-79.17,74295469481.76,10
9458.18,2291.08,15.83,51.17,-45.74,74295470404.69,5
9074.18,5564.29,47.23,190.18,-52.96,74295470789.18,7
10525.86,2710.46,13.51,329.06,-48.11,74295471020.63,8
8684.32,4156.31,37.51,99.62,-62.89,74295471915.78,2
11286.21,3769.98,45.2,213.74,-67.58,74295472278.09,1
10181.63,3403.06,13.74,157.47,-63.1,74295472491.49,4
11618.41,4937.97,37.79,122.8,-40.52,74295472518.66,3
9862.59,3094.15,11.95,331.59,-78.88,74295472587.94,10
9457.01,2315.01,15.73,51.18,-45.46,74295472695.77,5
8366.09,4548.87,37.04,290.09,-73.97,74295472970.78,9
10891.57,5354.47,16.97,204.43,-74.56,74295473682.58,6
10525.75,2762.3,13.5,329.23,-47.6,74295473731.1,8
9458.23,2337.56,15.67,51.21,-44.9,74295475010.78,5
9862.66,3105.61,11.88,331.77,-79.84,74295475682.1,10
10181.25,3420.53,13.58,157.16,-63.61,74295475894.55,4
11286.38,3790.12,45.32,213.61,-67.83,74295476048.08,1
8784.08,4216.86,37.48,99.76,-63.13,74295476072.09,2
9075.45,5647.06,47.25,189.93,-52.46,74295476353.46,7
10525.13,2894.33,13.51,329.29,-47.86,74295476493.39,8
9457.62,2300.64,15.84,51.03,-45.76,74295477348.34,5
11618.15,4939.26,37.76,122.48,-39.4,74295477456.63,3
8367.0,4529.03,36.95,290.16,-73.58,74295477519.65,9
9813.54,3116.86,11.93,331.85,-78.83,74295478787.71,10
10891.24,5609.45,17.09,204.05,-75.3,74295479037.05,6
10181.08,3367.2,13.62,157.6,-62.86,74295479315.07,4
10525.87,2622.78,13.47,329.34,-49.01,74295479387.72,8
9458.11,2340.93,15.84,51.29,-45.61,74295479648.98,5
11285.45,3758.89,45.19,213.1,-66.74,74295479838.19,1
8684.74,4280.63,37.61,99.74,-63.8,74295480288.95,2
9863.27,3127.6,11.88,331.78,-79.5,74295481904.57,10
9457.59,2305.13,15.84,51.23,-45.51,74295481989.92,5
9074.55,5696.78,47.38,189.6,-51.9,74295482000.53,7
10524.25,2641.86,13.43,328.96,-47.95,74295482010.51,8
8367.01,4483.4,36.93,290.13,-72.72,74295482048.68,9
11617.85,4918.72,37.75,122.62,-40.05,74295482395.89,3
10181.0,3412.42,13.67,157.25,-63.38,74295482682.27,4
11286.13,3731.67,45.2,213.74,-67.52,74295483597.09,1
9457.9,2294.34,15.83,50.77,-44.96,74295484295.04,5
8734.46,4173.4,37.63,99.72,-63.34,74295484569.58,2
10891.0,4988.81,17.04,204.07,-74.52,74295484646.51,6
10525.72,2729.82,13.5,329.23,-48.34,74295484652.36,8
9863.29,3074.97,11.89,331.51,-79.72,74295485032.18,10
10181.5,3397.51,13.66,157.26,-63.65,74295486094.7,4
8365.69,4566.64,36.94,290.18,-73.29,74295486532.08,9
9457.96,2301.24,15.84,51.1,-45.96,74295486589.38,5
11617.48,4926.64,37.8,122.42,-39.75,74295487314.61,3
11286.58,3797.22,45.27,213.7,-66.61,74295487328.76,1
10525.16,2782.96,13.5,329.4,-48.03,74295487382.19,8
9074.09,5563.58,47.33,189.76,-52.09,74295487697.31,7
9862.99,3179.2,11.81,331.59,-78.74,74295488107.15,10
8785.28,4196.66,37.61,99.9,-63.34,74295488742.98,2
9458.0,2320.43,15.82,51.5,-46.0,74295488890.63,5
10181.16,3387.83,13.7,157.24,-63.06,74295489492.21,4
10891.92,5113.1,17.11,204.29,-74.31,74295489635.32,6
10525.53,2903.66,13.46,329.34,-48.08,74295490165.14,8
8366.09,4498.68,37.03,290.05,-72.78,74295491098.71,9
11286.18,3799.65,45.23,213.42,-67.63,74295491125.98,1
9458.08,2350.71,15.83,50.91,-45.24,74295491211.06,5
9863.53,3124.15,11.91,331.67,-78.28,74295491286.35,10
11617.82,4936.62,37.78,122.35,-40.62,74295492241.24,3
10180.93,3421.84,13.66,157.49,-63.43,74295492880.04,4
8733.81,4210.72,37.53,100.08,-63.36,74295492939.64,2
10526.4,2638.22,13.51,329.27,-48.67,74295493068.81,8
9074.45,5652.31,47.39,190.09,-54.0,74295493260.89,7
9457.54,2356.04,15.85,50.61,-45.55,74295493561.76,5
9762.81,3064.92,11.94,331.81,-80.78,74295494410.5,10
10891.1,5363.01,17.11,204.07,-75.34,74295494748.42,6
11286.2,3712.69,45.29,214.02,-68.55,74295494925.63,1
8367.19,4549.94,37.01,290.44,-73.9,74295495597.39,9
10524.58,2709.25,13.55,329.07,-48.19,74295495707.03,8
9457.71,2312.5,15.77,51.35,-44.97,74295495917.8,5
10181.54,3385.49,13.63,157.19,-63.82,74295496301.88,4
8784.01,4163.93,37.6,99.84,-63.08,74295497150.36,2
11618.17,4822.3,37.77,122.11,-40.31,74295497177.86,3
9812.63,3072.05,11.98,331.95,-79.73,74295497475.42,10
9458.32,2329.51,15.69,51.63,-45.41,74295498230.3,5
10525.71,2780.0,13.47,329.37,-47.84,74295498416.28,8
11286.99,3765.56,45.24,213.36,-67.02,74295498638.32,1
9074.43,5623.06,47.42,189.58,-52.99,74295498913.2,7
10181.28,3366.56,13.8,157.38,-63.02,74295499687.37,4
10891.26,5531.31,17.1,204.52,-74.3,74295500111.43,6
8366.6,4516.64,36.95,289.94,-73.21,74295500147.33,9
9813.2,3093.54,11.82,331.34,-79.82,74295500547.47,10
9458.01,2327.7,15.8,50.69,-45.03,74295500559.81,5
10525.35,2811.48,13.49,329.31,-48.79,74295501196.29,8
8784.69,4196.05,37.59,100.0,-63.09,74295501314.28,2
11617.02,4913.31,37.81,122.19,-40.7,74295502000.16,3
11286.34,3769.98,45.24,213.21,-67.08,74295502403.88,1
9457.7,2318.29,15.85,50.84,-45.21,74295502887.51,5
10181.43,3350.38,13.81,157.36,-63.96,74295503053.93,4
9812.98,3104.5,11.79,331.99,-79.37,74295503641.01,10
10525.77,2930.05,13.52,329.21,-48.11,74295504007.77,8
9074.02,5627.18,47.33,189.8,-52.85,74295504536.26,7
8366.72,4519.95,37.03,290.34,-72.77,74295504663.97,9
9458.04,2300.53,15.72,51.28,-45.65,74295505205.8,5
8683.78,4143.28,37.59,100.03,-63.37,74295505510.33,2
10890.98,5019.35,17.16,204.19,-75.42,74295505642.74,6
11286.26,3781.59,45.25,213.7,-67.27,74295506173.86,1
10180.07,3422.69,13.62,157.27,-63.61,74295506404.31,4
9812.09,3088.68,11.89,331.63,-79.16,74295506745.52,10
11618.3,4896.33,37.78,122.32,-40.48,74295506913.47,3
10525.05,2609.11,13.57,329.34,-47.99,74295506937.81,8
9458.45,2330.37,15.81,51.19,-45.0,74295507506.33,5
8367.26,4595.02,36.95,290.07,-73.41,74295509183.92,9
10524.58,2697.74,13.44,329.03,-48.94,74295509546.92,8
8735.54,4230.85,37.59,99.83,-62.36,74295509653.62,2
10180.46,3378.73,13.69,157.23,-64.31,74295509827.0,4
9762.3,3085.41,11.9,331.75,-78.69,74295509834.2,10
9458.17,2263.08,15.79,51.4,-45.76,74295509836.7,5
11286.06,3784.0,45.31,213.52,-67.21,74295509955.45,1
9075.37,5630.22,47.26,190.27,-52.47,74295510163.44,7
10890.44,5288.86,17.12,203.76,-74.32,74295510662.09,6
11618.36,4871.89,37.8,122.09,-40.21,74295511809.8,3
9457.75,2319.89,15.71,51.3,-44.73,74295512099.78,5
10525.1,2781.27,13.51,329.15,-48.78,74295512244.66,8
9812.97,3108.35,11.93,331.47,-79.67,74295512919.61,10
10180.32,3429.04,13.66,157.57,-63.68,74295513205.74,4
11286.19,3822.13,45.23,213.45,-66.53,74295513739.45,1
8366.8,4446.91,36.98,290.06,-73.08,74295513778.95,9
8735.3,4197.43,37.46,100.03,-62.19,74295513884.47,2
9458.1,2300.32,15.74,51.03,-45.13,74295514419.67,5
10525.74,2846.97,13.51,329.18,-48.88,74295515025.94,8
9074.83,5641.91,47.31,189.98,-53.0,74295515793.65,7
10891.03,5324.44,17.18,203.8,-74.15,74295515950.95,6
9763.26,3080.08,11.95,331.95,-78.92,74295516027.96,10
10180.11,3373.91,13.67,157.68,-62.93,74295516634.78,4
11617.83,4839.24,37.82,122.58,-40.8,74295516681.68,3
9458.04,2269.06,15.76,51.26,-44.34,74295516719.98,5
11285.81,3801.07,45.23,212.93,-66.86,74295517561.58,1
10526.68,2861.13,13.52,329.21,-47.25,74295517872.91,8
8734.22,4139.57,37.51,100.23,-62.36,74295518081.9,2
8365.95,4512.67,36.9,290.13,-73.11,74295518225.85,9
9457.9,2365.21,15.67,51.09,-45.64,74295518989.04,5
9763.98,3089.42,11.86,331.87,-80.06,74295519108.04,10
10181.64,3331.42,13.63,157.37,-64.17,74295520008.7,4
10526.4,2602.35,13.4,329.11,-48.6,74295520734.04,8
10891.51,5443.58,17.01,204.28,-74.29,74295521275.4,6
9458.25,2339.48,15.74,51.09,-44.74,74295521354.25,5
11286.24,3758.07,45.19,213.36,-67.44,74295521362.65,1
9075.32,5653.93,47.44,189.66,-52.83,74295521435.56,7
11617.49,4881.99,37.8,122.46,-40.95,74295521520.93,3
9812.88,3048.09,11.83,331.76,-79.57,74295522197.46,10
8734.08,4206.53,37.51,99.89,-61.75,74295522221.47,2
8366.94,4463.84,37.03,289.93,-73.24,74295522738.53,9
10524.65,2678.1,13.55,329.19,-48.6,74295523336.39,8
10180.07,3443.53,13.58,157.56,-63.15,74295523340.12,4
11286.22,3723.8,45.26,213.53,-66.48,74295525120.71,1
9813.18,3057.81,11.85,331.99,-79.09,74295525245.55,10
10526.17,2737.65,13.53,329.07,-49.16,74295526014.5,8
11618.1,4966.38,37.77,122.18,-40.37,74295526402.91,3
8734.98,4170.35,37.54,99.95,-62.61,74295526428.0,2
10891.14,5037.22,17.11,204.23,-74.84,74295526718.98,6
10180.45,3449.11,13.66,157.3,-63.96,74295526783.64,4
9074.21,5698.3,47.4,189.84,-53.7,74295527089.49,7
8367.12,4516.12,37.06,289.86,-73.6,74295527202.36,9
9812.81,2959.98,11.8,331.94,-80.2,74295528303.36,10
10525.38,2861.43,13.46,329.32,-48.77,74295528752.14,8
11286.65,3816.74,45.31,213.37,-66.23,74295528844.51,1
10180.83,3397.83,13.67,157.25,-64.11,74295530232.76,4
8684.8,4175.1,37.6,99.57,-62.64,74295530598.35,2
9763.84,3090.14,11.96,331.69,-79.24,74295531263.34,10
11617.33,4838.45,37.82,122.39,-39.79,74295531369.29,3
10525.7,2866.21,13.48,329.03,-47.76,74295531613.57,8
8366.97,4557.37,37.08,289.8,-71.62,74295531718.48,9
10891.43,5262.31,17.17,204.05,-74.56,74295531756.19,6
11285.88,3805.0,45.28,213.85,-66.78,74295532661.25,1
9074.67,5586.52,47.28,189.69,-53.27,74295532787.79,7
10180.71,3463.11,13.65,157.69,-63.98,74295533630.59,4
9812.89,3057.36,11.84,331.66,-79.42,74295534353.48,10
10525.66,2606.81,13.57,329.44,-48.02,74295534479.78,8
8684.93,4195.79,37.53,99.86,-63.51,74295534773.45,2
11617.18,4930.28,37.75,122.86,-39.87,74295536207.74,3
8366.76,4455.57,36.96,289.94,-72.09,74295536275.85,9
11286.25,3791.51,45.2,213.41,-66.1,74295536466.25,1
10892.06,5380.7,17.09,203.98,-75.51,74295537018.5,6
10525.22,2711.5,13.54,329.21,-48.05,74295537086.59,8
10180.84,3375.81,13.62,157.49,-64.38,74295537093.69,4
9762.84,3049.36,11.91,331.71,-79.99,74295537410.84,10
9074.06,5675.49,47.36,189.47,-53.11,74295538374.31,7
8734.57,4187.54,37.61,99.53,-62.25,74295538969.24,2
10525.57,2707.18,13.59,329.19,-48.61,74295539798.09,8
11286.09,3762.33,45.21,213.37,-67.53,74295540257.75,1
9812.92,3088.78,11.94,331.75,-79.83,74295540460.2,10
10180.1,3451.99,13.67,157.34,-63.88,74295540469.5,4
8366.82,4485.5,36.92,289.8,-72.43,74295540731.42,9
11617.26,4878.68,37.72,122.49,-40.14,74295541138.02,3
10890.87,5518.55,17.13,204.43,-74.13,74295542399.2,6
10524.83,2846.27,13.53,328.79,-48.46,74295542505.28,8
8783.91,4185.85,37.65,99.82,-62.7,74295543156.77,2
9863.59,3120.71,11.88,331.78,-79.33,74295543548.98,10
10181.23,3390.13,13.67,157.45,-63.14,74295543921.49,4
11285.56,3745.77,45.34,213.66,-66.8,74295544020.08,1
9074.6,5658.15,47.31,189.86,-53.46,74295544049.8,7
8366.79,4515.67,36.97,290.43,-73.48,74295545216.92,9
10525.13,2909.52,13.52,329.18,-48.33,74295545351.55,8
11617.57,4915.92,37.74,122.33,-41.04,74295546016.69,3
9763.7,3098.91,11.87,331.84,-78.88,74295546669.69,10
10180.37,3382.02,13.59,157.53,-63.36,74295547311.62,4
8784.05,4168.64,37.59,100.06,-62.07,74295547342.63,2
11286.83,3844.66,45.16,213.31,-67.78,74295547765.85,1
10891.74,4935.27,17.15,204.47,-73.65,74295547917.75,6
10525.01,2629.95,13.45,329.02,-48.04,74295548261.07,8
9074.92,5516.25,47.41,189.8,-53.51,74295549707.95,7
8365.77,4531.4,36.99,289.94,-73.18,74295549732.6,9
9762.47,3070.32,11.87,331.67,-78.52,74295549768.6,10
10180.53,3484.64,13.8,157.22,-63.65,74295550693.64,4
10525.33,2650.83,13.64,329.26,-49.13,74295550891.02,8
11616.75,4871.66,37.81,122.12,-40.18,74295550932.62,3
8784.62,4231.04,37.59,99.92,-63.47,74295551511.26,2
11286.01,3764.07,45.22,213.48,-67.06,74295551610.51,1
9762.97,3053.48,11.92,331.57,-79.75,74295552838.92,10
10890.67,5165.85,17.14,203.79,-75.1,74295552853.02,6
10526.06,2786.87,13.55,329.53,-48.47,74295553541.84,8
10181.14,3378.17,13.73,157.43,-63.58,74295554178.28,4
8367.43,4563.82,36.92,289.83,-73.93,74295554263.99,9
9073.82,5647.04,47.31,190.11,-53.64,74295555224.2,7
11285.88,3693.28,45.19,213.43,-67.44,74295555374.58,1
8685.09,4205.03,37.6,100.21,-62.76,74295555742.3,2
11618.23,4905.57,37.73,122.36,-40.39,74295555804.27,3
9763.57,3019.47,11.88,331.44,-79.11,74295555892.4,10
10525.94,2833.25,13.52,329.08,-48.46,74295556328.72,8
10181.88,3385.05,13.65,157.3,-63.24,74295557556.45,4
10891.44,5315.04,17.01,204.16,-73.9,74295558018.87,6
8366.94,4513.82,36.95,290.02,-72.29,74295558827.81,9
9762.31,3099.47,11.82,331.29,-79.69,74295558911.87,10
11285.68,3756.89,45.19,213.26,-67.23,74295559067.86,1
10526.1,2934.21,13.46,329.23,-48.38,74295559161.96,8
8734.62,4126.15,37.61,99.8,-63.48,74295559947.34,2
11617.27,4955.07,37.74,122.21,-40.12,74295560709.84,3
9074.73,5511.9,47.31,189.89,-52.88,74295560871.24,7
10181.8,3440.21,13.66,157.09,-64.57,74295560941.49,4
9862.61,3090.49,11.93,331.48,-79.45,74295562011.35,10
10525.47,2622.06,13.55,329.09,-48.68,74295562096.17,8
11286.53,3808.69,45.21,213.18,-66.82,74295562824.75,1
10891.02,5473.38,17.11,204.2,-74.26,74295563333.91,6
8366.52,4547.24,36.94,290.11,-72.9,74295563341.63,9
8735.06,4136.23,37.68,99.56,-63.17,74295564073.49,2
10180.76,3419.92,13.73,157.2,-63.77,74295564381.7,4
10526.1,2676.89,13.44,329.2,-48.55,74295564718.22,8
9863.21,3084.81,11.8,331.65,-79.46,74295565101.84,10
11617.69,4928.18,37.81,122.43,-40.17,74295565664.91,3
9074.5,5439.39,47.32,190.16,-52.35,74295566383.14,7
11285.89,3721.65,45.23,213.4,-67.4,74295566633.44,1
10526.26,2783.8,13.56,329.45,-47.9,74295567395.11,8
10180.93,3406.82,13.74,157.18,-63.04,74295567801.62,4
8366.57,4539.61,36.93,290.15,-73.01,74295567888.86,9
9862.97,3077.17,11.93,332.0,-80.13,74295568186.65,10
8683.82,4201.2,37.56,99.75,-63.67,74295568209.72,2
10890.52,5024.14,17.13,204.34,-74.69,74295568807.28,6
10525.14,2821.63,13.45,329.4,-48.41,74295570178.91,8
11286.65,3778.84,45.28,213.89,-66.35,74295570355.09,1
11617.17,4863.4,37.81,122.18,-40.84,74295570593.09,3
10181.23,3377.05,13.64,157.34,-63.15,74295571208.44,4
9812.82,3109.03,11.93,331.9,-78.91,74295571263.82,10
9074.45,5734.83,47.27,190.06,-53.29,74295571822.53,7
8784.39,4213.99,37.61,99.91,-62.77,74295572410.91,2
8366.53,4535.56,37.0,290.3,-72.75,74295572428.47,9
10525.55,2934.18,13.45,329.01,-48.06,74295573000.54,8
10890.85,5242.54,17.1,204.07,-74.77,74295573831.42,6
11286.17,3795.61,45.24,213.64,-66.66,74295574133.93,1
9864.01,3137.31,11.85,331.86,-79.31,74295574372.85,10
10181.32,3424.34,13.68,157.42,-63.5,74295574585.49,4
11618.42,4902.37,37.82,122.49,-39.77,74295575456.49,3
10525.53,2639.77,13.49,329.07,-48.03,74295575934.72,8
8784.38,4071.92,37.63,100.06,-61.97,74295576624.9,2
8367.08,4460.83,37.09,290.3,-74.03,74295576964.03,9
9763.32,3058.38,11.79,331.85,-79.25,74295577510.16,10
9075.12,5628.28,47.29,189.74,-53.44,74295577557.36,7
11285.91,3756.04,45.31,213.45,-67.44,74295577929.53,1
10180.42,3422.73,13.64,157.55,-64.2,74295578009.83,4
10524.65,2704.31,13.59,329.51,-48.81,74295578574.49,8
10891.78,5363.89,17.13,204.03,-73.98,74295579073.96,6
11617.52,4897.45,37.87,122.51,-40.49,74295580358.85,3
9814.44,3082.4,12.02,331.83,-79.1,74295580568.54,10
8734.03,4205.9,37.52,99.85,-63.34,74295580696.82,2
10525.51,2721.44,13.45,329.18,-48.3,74295581278.8,8
8367.05,4458.73,36.96,290.37,-73.37,74295581424.86,9
10180.71,3478.85,13.63,157.3,-64.02,74295581432.56,4
11286.58,3769.17,45.32,213.3,-66.65,74295581685.57,1
9074.21,5636.18,47.34,189.81,-53.46,74295583185.64,7
9763.12,3031.51,11.85,331.78,-78.97,74295583650.94,10
10524.83,2779.35,13.46,329.26,-48.21,74295584000.25,8
10891.34,5514.23,17.15,204.14,-74.71,74295584437.84,6
8734.82,4203.67,37.64,99.69,-62.77,74295584902.73,2
10180.32,3387.82,13.65,157.65,-64.12,74295584911.42,4
11618.04,4927.45,37.85,122.61,-40.4,74295585256.3,3
11285.95,3797.6,45.24,213.28,-68.14,74295585454.74,1
8366.47,4499.89,36.85,289.89,-72.46,74295585883.59,9
9863.42,3122.11,11.91,331.47,-78.57,74295586682.45,10
10525.24,2902.05,13.55,329.24,-48.11,74295586779.6,8
10180.42,3401.3,13.64,157.2,-63.77,74295588299.24,4
9073.43,5647.92,47.38,189.73,-53.34,74295588821.82,7
8734.15,4182.7,37.56,100.01,-62.65,74295589106.39,2
11286.36,3809.04,45.29,213.34,-66.19,74295589252.34,1
10525.95,2595.22,13.49,329.01,-48.41,74295589681.65,8
9813.71,3108.68,11.83,331.84,-79.34,74295589804.56,10
10892.43,5064.55,17.04,204.27,-74.07,74295589952.08,6
11616.81,4981.33,37.85,122.57,-40.36,74295590183.75,3
8366.99,4507.13,36.96,290.44,-72.92,74295590383.48,9
10181.04,3417.08,13.75,157.71,-63.96,74295591700.54,4
10525.28,2633.53,13.6,329.58,-48.78,74295592276.87,8
9762.58,3092.94,11.83,331.8,-78.72,74295592913.25,10
11285.92,3774.46,45.16,213.44,-67.17,74295593061.38,1
8684.29,4161.68,37.58,99.78,-63.16,74295593289.1,2
9074.88,5634.8,47.39,189.75,-53.27,74295594469.74,7
8366.96,4541.26,36.98,290.02,-72.82,74295594890.61,9
10525.51,2773.87,13.48,329.39,-48.2,74295594910.39,8
10890.73,5170.04,17.05,204.1,-75.71,74295595016.63,6
10180.6,3398.02,13.77,157.72,-62.21,74295595117.62,4
11617.38,4815.52,37.81,122.48,-40.09,74295595165.09,3
9813.2,3089.94,11.9,331.7,-79.8,74295596006.19,10
11286.64,3811.72,45.26,213.55,-67.17,74295596835.84,1
8784.52,4192.97,37.57,99.71,-63.0,74295597450.77,2
10525.82,2849.15,13.48,328.94,-48.55,74295597684.26,8
10180.89,3423.67,13.71,157.18,-63.49,74295598515.64,4
9763.35,3097.33,11.95,331.93,-79.26,74295599096.13,10
